,itemName,type,meal,location,ingredients,hasPeanut,hasGluten,notVegan,notVeg,hasSesame,hasDairy,hasSoy,hasEgg,hasFish,withAlcohol
186,BAKED MACARONI AND CHEESE,PIZZA/ PASTA,Lunch,Livingston,"pasta elbow (semolina (wheat), durum wheat flour, niacin, iron (ferrous sulfate), thiamine mononitrate, riboflavin, folic acid. this product manufactured on equipment that processes products containing eggs.), prd squash butternut, sauce cheese cheddar gehls (water, cheese whey, palm oil, modified tapioca starch, modified corn starch, maltodextrin, sodium phosphate, cheddar cheese (milk, cultures, salt, enzymes), salt, natural and artificial flavors, vinegar, sodium stearoyl lactylate, citric acid, mono & diglycerides, phosphoric acid, yeast extract, annatto color, carotene color, paprika color.), milk whole 5gal, bread crumbs panko, cheese cheddar shredded (pasteurized milk, cheese culture, salt, enzymes, annatto coloring, potato starch, corn starch, dextrose, calcium sulfate), margarine print solid 30# (vegetable oil (canola , cottonseed, and or soybean oil), palm and palm kernel oils, water, salt, soy lecithin (emulsifier), sodium benzoate (preservative), mono- and diglycerides (mono- and diglycerides, mixed tocopherols, ascorbic acid, citric acid (antioxidants)), artificial flavor, vitamin a palmitate, beta carotene (color). ), oil wesson canola 4/1gal, salt, spanish paprika",True,True,True,False,False,True,False,True,False,False
187,HAND TOSSED CHEESE PIZZA,PIZZA/ PASTA,Lunch,Livingston,"pizza dough ball 20oz, sauce prepared pizza , cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.)",False,False,False,False,False,True,False,False,False,False
188,HAND TOSSED PEPPERONI PIZZA,PIZZA/ PASTA,Lunch,Livingston,"pizza dough ball 20oz, sauce prepared pizza , cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.), turkey pepperoni * 20 lb case (turkey, pepperoni seasoning (corn syrup, spices (mustard), paprika, dextrose, paprika oleoresin, garlic powder, spice extractives, smoke flavoring), water, contains 2% or less salt, citric acid, dextrose, carrageenan, pepper, sodium nitrite.)",False,False,True,True,False,True,False,False,False,False
189,PENNE PASTA,PIZZA/ PASTA,Lunch,Livingston,"water fresh, pasta penne rigate (semolina (wheat), durum wheat flour, vitamins/ minerals: vitamin b3 (niacin), iron (ferrous sulfate), vitamin b1 (thiamine mononitrate), vitamiin b2 (riboflavin), folic acid. may contain eggs.), salt, oil olive 25%/75%",True,True,False,False,False,False,False,True,False,False
190,PLAIN TOMATO SAUCE,PIZZA/ PASTA,Lunch,Livingston,"sauce spaghetti (tomato concentrate (water, crushed tomatoes), corn oil, salt, spices, and natural flavors.), oil wesson canola 4/1gal, prd garlic peeled fresh gal",False,False,False,False,False,False,False,False,False,False
191,OMELETS MADE TO ORDER,OMLET BAR,Lunch,Livingston,"bacon layout 15 lbs (pork bacon cured with water, salt, sugar, sodium phosphate, liquid smoke, sodium erythorbate, sodium nitrite.), egg whites 12/2 lbs (egg whites, guar gum, triethyl citrate (added as whipping aid)), sauce salsa thick and chunky (tomatoes, water, jalapeno peppers, tomato paste, onions, dried onion, salt, distilled vinegar, dried garlic, natural flavor), cheese cheddar shredded (pasteurized milk, cheese culture, salt, enzymes, annatto coloring, potato starch, corn starch, dextrose, calcium sulfate), thumann sausage crumbles (pork, water, salt, dextrose, isolated soy protein, flavorings, paprika, bha, citric acid.), prd broccoli florettes 4/3#, prd mushroom 10# 1""-1.5"" diam, cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.), turkey catering breast s/off (turkey breast, water, contains 2% or less of dextrose, salt, carrageenan, sodium phosphate.), prd pepper red * avg 22/25#, ham boiled (imported ham, water added. cured with water, salt, dextrose, potassium lactate, sodium phosphate, sodium diacetate, sodium ascorbate, sodium nitrite.), prd pepper green large, prd onion spanish dry, prd tomato large (6x6), prd asparagus green 11lb, fish salmon smoked lox (farm raised atlantic salmon, salt, brown sugar, and natural oakwood smoke.), vegan butter alternative (soybean oil, hydrogenated soybean oil, salt, soy lecithin, tbhq and citric acid added to help preserve freshness, natural and artificial flavor, beta-carotene (color), dimethylpolysiloxane)",False,False,True,True,False,True,False,True,True,False
192,BROCCOLI BUDS OP,SALAD BAR,Dinner,Livingston,prd broccoli florettes 4/3#,False,False,False,False,False,False,False,False,False,False
193,BROCCOLI SALAD,SALAD BAR,Dinner,Livingston,"prd broccoli florettes 4/3#, prd pepper red * avg 22/25#, vinegar cider, prd onion green scallion, dark brown sugar, dressing mustard guld spicy brown (vinegar, water, mustard seed, salt, less than 2% of: spices, turmeric), water fresh, prd lettuce romaine hearts, black pepper",False,False,False,False,False,False,False,False,False,False
194,CUCUMBERS,SALAD BAR,Dinner,Livingston,prd cucumber,False,False,False,False,False,False,False,False,False,False
195,DICED TOFU,SALAD BAR,Dinner,Livingston,"tofu firm bulk (water, soybeans, calcium sulfate, calcium chloride)",False,False,False,False,False,False,False,False,False,False
196,LETTUCE,SALAD BAR,Dinner,Livingston,prd lettuce iceberg 24hd,False,False,False,False,False,False,False,False,False,False
197,TOMATO WEDGES,SALAD BAR,Dinner,Livingston,prd tomato large (6x6),False,False,False,False,False,False,False,False,False,False
198,SLOW SIMMERED LENTIL SOUP,SOUPS,Dinner,Livingston,"water fresh, veg dry lentils 24/1lb, prd onion spanish dry, base vegetable low sodium, prd carrot, prd celery pascal, margarine print solid 30# (vegetable oil (canola , cottonseed, and or soybean oil), palm and palm kernel oils, water, salt, soy lecithin (emulsifier), sodium benzoate (preservative), mono- and diglycerides (mono- and diglycerides, mixed tocopherols, ascorbic acid, citric acid (antioxidants)), artificial flavor, vitamin a palmitate, beta carotene (color). ), salt, black pepper",False,False,False,False,False,False,False,False,False,False
199,EGG SALAD,DELI BAR ENTREE,Dinner,Livingston,"0, dressing mayonnaise (soybean oil, water, whole eggs and egg yolks, distilled vinegar, salt, sugar, lemon juice concentrate, calcium disodium edta (used to protect quality), natural flavors.), prd celery pascal, salt, black pepper",False,False,False,False,False,False,False,True,False,False
200,KNOCKWURST & SAUERKRAUT,ENTREES,Dinner,Livingston,"sausage knockwurst (pork, beef, water, salt, flavorings, corn syrup, dextrose, sodium phosphates, paprika, natural smoke flavoring, sodium erythorbate, sodium nitrite. flavorings contain mustard.), veg sauerkraut sabrett 12/2#, fruit unsweet applesauce 6/#10 (apples and water, ascorbic acid added to maintain color), caraway seeds",False,False,True,True,False,False,False,False,False,False
201,MEXICAN CHIPOTLE CHICKEN,ENTREES,Dinner,Livingston,"chicken thighs boned & s/off, veg tomato diced, water fresh, prd onion spanish dry, oil wesson canola 4/1gal, prd garlic peeled fresh gal, kosher salt, black pepper, ground cumin",False,False,False,False,False,False,False,False,False,False
202,POTATO YUKON GOLD HERB ROASTED,ENTREES,Dinner,Livingston,"prd potato yukon gold b's 100ct, oil wesson canola 4/1gal, salt, granulated garlic, spanish paprika, herb fresh parsley curly bunch, dried rosemary, herb fresh sage",False,False,False,False,False,False,False,False,False,False
203,SWEET CARAMELIZED BUTTERNUT SQUASH,ENTREES,Dinner,Livingston,"prd squash butternut cubed, margarine print solid 30# (vegetable oil (canola , cottonseed, and or soybean oil), palm and palm kernel oils, water, salt, soy lecithin (emulsifier), sodium benzoate (preservative), mono- and diglycerides (mono- and diglycerides, mixed tocopherols, ascorbic acid, citric acid (antioxidants)), artificial flavor, vitamin a palmitate, beta carotene (color). ), dark brown sugar, spice vanilla imitation (water, sugar, caramel color, artificial flavor, citric acid, sodium benzoate.), cinnamon",False,False,False,False,False,True,False,False,False,False
204,ULTIMATE CHARGRILLED ASPARAGUS,ENTREES,Dinner,Livingston,"prd asparagus green 11lb, oil olive 25%/75%, oil vegalene spray allergen free pam (sunflower oil sunflower lecithin, natural flavor, and propellant)",False,False,False,False,False,False,False,False,False,False
205,TIRAMISU CUPCAKE,DESSERTS,Dinner,Livingston,"tiramisu cupcake (cake pudding basic (whole frozen eggs, vanilla pudding cake mix (sugar, modified corn starch, whey (milk), wheat gluten, salt, sodium aluminum phosphate, soybean oil, sodium bicarbonate and 2% or less of each of the following: propylene glycol esters of fatty acids, mono- and diglycerides, diacetyl tartaric acid esters of mono-diglycerides (datem), artificial flavor ), cake flour purasnow (enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)), cottonseed oil, sugar granulated, water fresh, water fresh), icing butter cream (sugar granulated, sweetex shortening (high oleic soybean oil, hydrogenated soybean oil, hydrogenated cottonseed oil, mono and diglycerides), sweet butter (cream, salt), water fresh, whipping egg whites (egg whites, guar gum, triethylcitrate), light corn syrup), bs cocoa royal dutch powder (high fat cocoa powder processed with alkali) produced in a facility that also uses peanuts and tree nuts)",True,True,False,False,False,True,False,True,False,False
206,GRILLED HOT DOGS,PUB,Dinner,Livingston,"franks beef 8/1 best (5# bag) (beef, water, salt, flavoring, paprika, hydrolyzed soy and corn protein, sodium erythorbate, sodium nitrite)",False,False,True,True,False,False,False,False,False,False
207,POTATO HOT DOG ROLL,PUB,Dinner,Livingston,"roll martin's hot dog potato long (unbleached enriched wheat flour (flour, ferrous sulfate, niacin, thiamin, riboflavin, folic acid), nonfat milk, reconstituted potatoes (from potato flour), yeast, sugar, wheat gluten, sunflower oil, contains 2 percent or less of each of the following: salt, butter, dough conditioners (sodium stearoyl lactylate, monoglycerides and diglycerides), monocalcium phosphate, calcium propionate (a preservative), guar gum, ascorbic acid, datem, calcium sulfate, enzymes, turmeric color, annatto color, sesame seeds.)",True,True,True,False,True,True,False,False,False,False
208,PUB BURGER,PUB,Dinner,Livingston,"beef burger fresh 3oz pub, roll martin's hamburger potato (unbleached enriched wheat flour (flour, ferrous sulfate, niacin, thiamin, riboflavin, folic acid), nonfat milk, reconstituted potatoes (from potato flour), yeast, sugar, wheat gluten, sunflower oil, contains 2 percent or less of each of the following: salt, butter, dough conditioners (sodium stearoyl lactylate, monoglycerides and diglycerides), monocalcium phosphate, calcium propionate (a preservative), guar gum, ascorbic acid, datem, calcium sulfate, enzymes, turmeric color, annatto color, sesame seeds.)",True,True,True,True,True,True,False,False,False,False
209,PUB INGREDIENTS,PUB,Dinner,Livingston,"potato fries reg 5/16"", cheese american slcd yellow (skim milk, american cheese (milk, cheese cultures, salt, enzymes), palm oil, casein (milk protein), modified food starch, sodium citrate, salt, natural flavor, whey, citric acid, sorbic acid (as a preservative), artificial color, lecithin (soy)), cheese cheddar loaf-10.5lb yel, prd mushroom 10# 1""-1.5"" diam, cheese provolone 12lb piece (pasteurized milk, cheese culture, salt, and enzymes.), prd onion spanish dry, spice montreal steak seasoning (coarse salt, spices (including black pepper and red pepper), garlic, onion, sunflower oil, natural flavor and extractives of paprika.), cheese blue crumbled 5lb bag, pickle chips dill kr cut tub",False,True,False,False,False,True,False,False,False,False
210,TURKEY BURGERS,PUB,Dinner,Livingston,frz turkey burger,False,False,True,True,False,False,False,False,False,False
211,VEGETABLE BURGER,PUB,Dinner,Livingston,"vegan veggie burger-gardein (water, cooked brown rice, carrots, roasted bell peppers, roasted onions, rolled oats, peas (salt), canola oil, roasted corn, soy protein concentrate, methylcellulose, yeast extract, organic cane sugar, salt, dried garlic, garlic powder, onion powder, spices, natural flavors, paprika, sea salt, citric acid.)",True,False,False,False,False,False,False,True,False,False
212,BAKED BROWN RICE,WOK/ MONGOLIAN GRILL,Dinner,Livingston,"water fresh, rice brown (whole grain parboiled brown rice), salt",False,False,False,False,False,False,False,False,False,False
213,BAKED WHITE RICE,WOK/ MONGOLIAN GRILL,Dinner,Livingston,"water fresh, rice white-50 lb (enriched long grain parboiled rice (long grain rice, iron, ferric orthophosphate), thiamine mononitrate and folate), salt",False,False,False,False,False,False,False,False,False,False
214,GENERAL TSO CHICKEN,WOK/ MONGOLIAN GRILL,Dinner,Livingston,"frz chicken tempura breast chunks (boneless, skinless, chicken breast chunks with rib meat containing: up to 15% of a solution of water, seasoning [maltodextrin, autolyzed yeast extract, salt, potassium chloride, flavoring, disodium inosinate, disodium guanylate, contains less than 2% (carrot solids, cornstarch, dipotassium phosphate, invert sugar, potato maltodextrin, sodium acetate, sugar, tapioca maltodextrin, tartaric acid)], modified food starch, sodium phosphates, salt. coated with: corn starch, tapioca starch, dextrin, rice flour, salt, leavening (sodium acid pyrophosphate, sodium bicarbonate), soybean oil.), sauce asian menu general tso (sugar, water, soy sauce (soybeans, wheat, water, salt), vinegar, garlic juice (garlic juice, salt), ketchup (tomato concentrate, distilled vinegar, sugar, salt, onion powder, spice, natural flavoring), soybean oil, garlic, xantham gum, spice, natural preservative.), sauce duck, prd onion spanish dry, oil wesson canola 4/1gal, prd broccoli florettes 4/3#, prd pepper green large, prd pepper red * avg 22/25#, cornstarch slurry (water fresh, cornstarch)",True,True,True,True,False,False,False,False,False,False
215,MONGOLIAN SIDES,WOK/ MONGOLIAN GRILL,Dinner,Livingston,"chicken strip 1/4 x 1/4 x 3, beef strips 1/4 x 1/4 x 3, frz fish shrimp lg pdi 41-50ct t/off, tofu firm bulk (water, soybeans, calcium sulfate, calcium chloride), wine rice wine pagado, prd garlic peeled fresh gal, prd ginger peeled, white ground pepper",False,False,True,True,False,False,False,False,True,True
216,STIR FRY NOODLES & VEGGIES,WOK/ MONGOLIAN GRILL,Dinner,Livingston,"water fresh, water fresh, prd cabbage bok choy, prd squash yellow, prd beans green snipped, noodle rice pad thai, base vegetable low sodium, prd pepper red * avg 22/25#, prd celery pascal, wine sherry cribari box, prd onion green scallion, gluten free tamari soy sauce, oil wesson canola 4/1gal, chili sauce (tomato puree (water, tomato paste), distilled white vinegar, high fructose corn syrup, salt, corn syrup, salt, dehydrated onions, spice, garlic powder, natural flavorings.), ground ginger",False,True,False,False,False,False,False,False,False,True
217,VEGETABLE FRIED RICE,WOK/ MONGOLIAN GRILL,Dinner,Livingston,"prd broccoli florettes 4/3#, rice white-50 lb (enriched long grain parboiled rice (long grain rice, iron, ferric orthophosphate), thiamine mononitrate and folate), prd onion spanish dry, gluten free tamari soy sauce, prd pepper red * avg 22/25#, oil olive pure, prd garlic peeled fresh gal, ground ginger, black pepper",False,True,False,False,False,False,False,False,False,False
218,ALFREDO PESTO SAUCE,PIZZA/ PASTA,Dinner,Livingston,"alfredo sauce (milk light cream 1/2 gal, grated parmesan, butter print solids 36/1lb, flour all purpose (bleached wheat flour, niacin (a b vitamin), iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), enzymes, folic acid (a b vitamin)), kosher salt, white ground pepper), sauce pesto without nuts (fresh basil, olive oil, imported romano cheese, (pasteurized sheep mik, enzymes, salt), fresh garlic, water, spices, citric acid.)",True,True,False,False,False,True,False,False,False,False
219,BAKED MACARONI AND CHEESE,PIZZA/ PASTA,Dinner,Livingston,"pasta elbow (semolina (wheat), durum wheat flour, niacin, iron (ferrous sulfate), thiamine mononitrate, riboflavin, folic acid. this product manufactured on equipment that processes products containing eggs.), prd squash butternut, sauce cheese cheddar gehls (water, cheese whey, palm oil, modified tapioca starch, modified corn starch, maltodextrin, sodium phosphate, cheddar cheese (milk, cultures, salt, enzymes), salt, natural and artificial flavors, vinegar, sodium stearoyl lactylate, citric acid, mono & diglycerides, phosphoric acid, yeast extract, annatto color, carotene color, paprika color.), milk whole 5gal, bread crumbs panko, cheese cheddar shredded (pasteurized milk, cheese culture, salt, enzymes, annatto coloring, potato starch, corn starch, dextrose, calcium sulfate), margarine print solid 30# (vegetable oil (canola , cottonseed, and or soybean oil), palm and palm kernel oils, water, salt, soy lecithin (emulsifier), sodium benzoate (preservative), mono- and diglycerides (mono- and diglycerides, mixed tocopherols, ascorbic acid, citric acid (antioxidants)), artificial flavor, vitamin a palmitate, beta carotene (color). ), oil wesson canola 4/1gal, salt, spanish paprika",True,True,True,False,False,True,False,True,False,False
220,HAND TOSSED CHEESE PIZZA,PIZZA/ PASTA,Dinner,Livingston,"pizza dough ball 20oz, sauce prepared pizza , cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.)",False,False,False,False,False,True,False,False,False,False
221,HAND TOSSED PEPPERONI PIZZA,PIZZA/ PASTA,Dinner,Livingston,"pizza dough ball 20oz, sauce prepared pizza , cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.), turkey pepperoni * 20 lb case (turkey, pepperoni seasoning (corn syrup, spices (mustard), paprika, dextrose, paprika oleoresin, garlic powder, spice extractives, smoke flavoring), water, contains 2% or less salt, citric acid, dextrose, carrageenan, pepper, sodium nitrite.)",False,False,True,True,False,True,False,False,False,False
222,PENNE PASTA,PIZZA/ PASTA,Dinner,Livingston,"water fresh, pasta penne rigate (semolina (wheat), durum wheat flour, vitamins/ minerals: vitamin b3 (niacin), iron (ferrous sulfate), vitamin b1 (thiamine mononitrate), vitamiin b2 (riboflavin), folic acid. may contain eggs.), salt, oil olive 25%/75%",True,True,False,False,False,False,False,True,False,False
223,PLAIN TOMATO SAUCE,PIZZA/ PASTA,Dinner,Livingston,"sauce spaghetti (tomato concentrate (water, crushed tomatoes), corn oil, salt, spices, and natural flavors.), oil wesson canola 4/1gal, prd garlic peeled fresh gal",False,False,False,False,False,False,False,False,False,False
224,SAVORY PLANT-BASED BREAKFAST PATTIES #GREEN,BREAKFAST MEATS,Lunch,Neilson,"vegan breakfast patty saus'age (water, soy protein concentrate, canola oil, vital wheat gluten, soy protein isolate, yeast extract, contains 2% or less of methylcellulose, organic cane sugar, potato starch, sea salt, spices, salt, natural flavors, organic caramel color, onion powder, malt extract (malted barley, water), garlic powder, cane sugar.)",True,True,False,False,False,False,False,False,False,False
225,TURKEY BACON,BREAKFAST MEATS,Lunch,Neilson,,False,False,False,False,False,False,False,False,False,False
226,BELGIAN WAFFLES #GREEN,BREAKFAST ENTREES,Lunch,Neilson,water fresh,False,False,False,False,False,False,False,False,False,False
227,FRENCH TOAST STICKS #GREEN,BREAKFAST ENTREES,Lunch,Neilson,"french toast sticks, frying oil (expeller pressed canola oil)",False,False,False,False,False,False,False,False,False,False
228,HARD BOILED EGGS #GREEN,BREAKFAST ENTREES,Lunch,Neilson,"eggs fresh x large 15 dz, water fresh, salt",False,False,False,False,False,False,False,True,False,False
229,OATMEAL #GREEN,BREAKFAST ENTREES,Lunch,Neilson,"water fresh, cereal old fashion oatmeal",False,False,False,False,False,False,False,False,False,False
230,SCRAMBLED EGGS #GREEN,BREAKFAST ENTREES,Lunch,Neilson,"egg liquid 2/20lb case (whole eggs, citric acid.), milk whole 5gal, vegan butter alternative (soybean oil, hydrogenated soybean oil, salt, soy lecithin, tbhq and citric acid added to help preserve freshness, natural and artificial flavor, beta-carotene (color), dimethylpolysiloxane)",False,False,False,False,False,True,False,True,False,False
231,SPINACH QUICHE,BREAKFAST ENTREES,Lunch,Neilson,"shells pie 9"" , milk 2% 5gal, milk cream heavy qt fresh 40% (cream, milk, carrageenan, mono and diglycerides, polysorbate 80.), eggs fresh x large 15 dz, milk light cream 1/2 gal, veg frz spinach chopped 36#, cheese swiss 4x4 (pasteurized milk, culture, salt, enzymes), salt, granulated sugar, cayenne pepper",False,False,False,False,False,True,False,True,False,False
232,ASSORTED CONTRACT MUFFINS,BREAKFAST BAKERY,Lunch,Neilson,muffin assorted contract reg,False,False,False,False,False,False,False,False,False,False
233,BAGEL WEEKEND ASSORTMENT,BREAKFAST BAKERY,Lunch,Neilson,bagel reg assortment,False,True,False,False,False,False,False,False,False,False
234,PLAIN BAGELS,BREAKFAST BAKERY,Lunch,Neilson,"ru bagel plain (high gluten wheat flour (bleached wheat flour enriched (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, potassium bromate.), water fresh, light brown sugar, salt, baker's yeast. produced in a facility that also uses milk, eggs, soy, peanuts and tree nuts)",True,True,False,False,False,True,False,True,False,False
235,BROCCOLI BUDS OP #GREEN,SALAD BAR,Lunch,Neilson,prd broccoli florettes 4/3#,False,False,False,False,False,False,False,False,False,False
236,CUCUMBERS #GREEN,SALAD BAR,Lunch,Neilson,prd cucumber,False,False,False,False,False,False,False,False,False,False
237,LETTUCE #GREEN,SALAD BAR,Lunch,Neilson,prd lettuce iceberg 24hd,False,False,False,False,False,False,False,False,False,False
238,TOMATO WEDGES #GREEN,SALAD BAR,Lunch,Neilson,prd tomato large (6x6),False,False,False,False,False,False,False,False,False,False
239,PASTA DITALINI & BEAN SOUP #GREEN,SOUPS,Lunch,Neilson,"water fresh, pasta ditalini (semolina (wheat), durum wheat flour this product manufactured on equipment that processes products containing eggs.), sauce spaghetti (tomato concentrate (water, crushed tomatoes), corn oil, salt, spices, and natural flavors.), veg dry beans red kidney, veg beans cannellini #10, base vegetable low sodium, prd carrot, prd onion spanish dry, prd garlic peeled fresh gal, oregano leaves, basil leaf",True,True,False,False,False,False,False,True,False,False
240,"12"" HOAGIE ROLL",DELI BAR ENTREE,Lunch,Neilson,"roll sub 12"" sliced (unbleached unbromated wheat flour, shortening (palm oil and cottonseed oil), kwick sponge (whey, corn flour, l-cysteine, potassium bromate), naturell forte db100 (wheat flour, barley flour, sunflower lecithin, ascorbic acid, enzymes), sugar, salt, yeast, corn meal,)",True,True,False,False,False,False,False,False,False,False
241,DELI MEAT,DELI BAR ENTREE,Lunch,Neilson,"turkey catering breast s/off (turkey breast, water, contains 2% or less of dextrose, salt, carrageenan, sodium phosphate.), cheese american slcd yellow (skim milk, american cheese (milk, cheese cultures, salt, enzymes), palm oil, casein (milk protein), modified food starch, sodium citrate, salt, natural flavor, whey, citric acid, sorbic acid (as a preservative), artificial color, lecithin (soy)), cheese provolone 12lb piece (pasteurized milk, cheese culture, salt, and enzymes.), thumann ham boiled cash only (ham, cured with water, salt, dextrose, corn syrup, sodium phosphates, sodium erythorbate, sodium nitrate, flavorings.), salami genoa (pork, beef, salt, contains 2% or less of dextrose, water, spices, sodium ascorbate, lactic acid starter culture, garlic powder, sodium nitrite, bha, bht, citric acid.), thumann ham capicola hot -(dry) (ham, cured with water, salt, dextrose, corn syrup, sodium phosphates, sodium erythorbate, sodium nitrate, flavorings. coated with spices, dextrose, paprika.)",False,True,True,True,False,True,False,False,False,False
242,EGG SALAD #GREEN,DELI BAR ENTREE,Lunch,Neilson,"0, dressing mayonnaise (soybean oil, water, whole eggs and egg yolks, distilled vinegar, salt, sugar, lemon juice concentrate, calcium disodium edta (used to protect quality), natural flavors.), prd celery pascal, salt, black pepper",False,False,False,False,False,False,False,True,False,False
243,ROTISSERIE BBQ CHICKEN,DELI BAR ENTREE,Lunch,Neilson,"chicken whole fresh, dressing ketchup 20oz squz usd (tomato concentrate from red ripe tomatoes, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavorings), dark brown sugar, vinegar cider, kosher salt, sauce franks hot 4/1gal (aged cayenne red pepper, distilled vinegar, water, salt, garlic powder), granulated onion, spanish paprika, granulated garlic, ground cumin, chili powder (chili pepper, spices, salt, silicon dioxide (to make free flowing), and garlic.), allspice",False,False,False,False,False,False,False,False,False,False
244,BREADED FRIED FLOUNDER #GREEN,ENTREES,Lunch,Neilson,"frz fish flounder brd 4oz, frying oil (expeller pressed canola oil)",False,False,False,False,False,False,False,False,True,False
245,CHICKEN TERIYAKI,ENTREES,Lunch,Neilson,"chicken cutlet 4oz off/sk frsh, sauce teriyaki glaze 6/.5gal (soy sauce (water, wheat, soybeans, salt), sugar, water, modified corn starch, onion juice, vinegar, natural flavor, garlic powder, malic acid, spice, sodium benzoate, less than 1/10 of 1% as a preservative, disodium inosinate, disodium guanylate.), prd onion spanish dry, prd squash yellow, veg mushrooms straw 6/102oz (mushrooms, water, salt), prd pepper red * avg 22/25#, prd carrot, cornstarch slurry (water fresh, cornstarch), oil wesson canola 4/1gal",True,False,False,False,False,False,False,False,False,False
246,POTATO TATER TOTS,STARCH & POTATOES,Lunch,Neilson,"potato tater tot (potatoes, vegetable oil (soybean, canola, and or cottonseed oils), contains less than 2% of dextrose, sea salt, disodium dihydrogen pyrophosphate (to maintain natural color.), frying oil (expeller pressed canola oil)",False,False,False,False,False,False,False,False,False,False
247,ASPARAGUS SPEARS,VEGGIES,Lunch,Neilson,"prd asparagus green 11lb, oil olive 25%/75%",False,False,False,False,False,False,False,False,False,False
248,ICED BROWNIE,DESSERTS,Lunch,Neilson,,False,False,False,False,False,False,False,False,False,False
249,OMELETS MADE TO ORDER,COOK TO ORDER BAR,Lunch,Neilson,"egg liquid 2/20lb case (whole eggs, citric acid.), egg whites 12/2 lbs (egg whites, guar gum, triethyl citrate (added as whipping aid)), bacon "" real "" bits (pork bacon cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite, may contain natural smoke flavoring.), sauce salsa thick and chunky (tomatoes, water, jalapeno peppers, tomato paste, onions, dried onion, salt, distilled vinegar, dried garlic, natural flavor), cheese cheddar shredded (pasteurized milk, cheese culture, salt, enzymes, annatto coloring, potato starch, corn starch, dextrose, calcium sulfate), thumann sausage crumbles (pork, water, salt, dextrose, isolated soy protein, flavorings, paprika, bha, citric acid.), prd broccoli florettes 4/3#, prd mushroom 10# 1""-1.5"" diam, cheese mozz shred rutgers blend (low moisture whole milk mozzarella, provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), potassium sorbate and natamycin.), turkey catering breast s/off (turkey breast, water, contains 2% or less of dextrose, salt, carrageenan, sodium phosphate.), prd pepper red * avg 22/25#, ham boiled (imported ham, water added. cured with water, salt, dextrose, potassium lactate, sodium phosphate, sodium diacetate, sodium ascorbate, sodium nitrite.), prd pepper green large, prd onion spanish dry, prd tomato large (6x6), savory tofu omelet (vegan) (cornstarch, paste tahini, ground turmeric, onion powder, kosher salt), prd asparagus green 11lb, fish salmon smoked lox (farm raised atlantic salmon, salt, brown sugar, and natural oakwood smoke.), vegan butter alternative (soybean oil, hydrogenated soybean oil, salt, soy lecithin, tbhq and citric acid added to help preserve freshness, natural and artificial flavor, beta-carotene (color), dimethylpolysiloxane)",False,False,True,True,False,True,False,True,True,False
250,GARLICKY BOK CHOY,WOK/ MONGOLIAN GRILL,Lunch,Neilson,"prd bok choy baby, oil olive 25%/75%, kosher salt, prd garlic peeled fresh gal",False,False,False,False,False,False,False,False,False,False
251,HAWAIIAN SHRIMP FOR SAUTE,WOK/ MONGOLIAN GRILL,Lunch,Neilson,"frz fish shrimp lg pdi 41-50ct t/off, sauce asian menu sweet & sour (liquid sugar, water, sugar, vinegar, brown sugar, pineapple juice, ketchup (tomatoes, vinegar, corn sweetener, salt, onion powder, spice, natural flavoring), soybean oil, propylene glycol alginate, xanthan gum, fd&c red #40 coloring, less than .1% sodium benzoate and potassium sorbate added as preservatives and fd&c yellow #5 and #6 coloring.), fruit pineapple chunks, prd pepper red * avg 22/25#, prd pepper green large, oil wesson canola 4/1gal",False,False,False,False,False,False,False,False,True,False
252,STEAMED WHITE RICE,WOK/ MONGOLIAN GRILL,Lunch,Neilson,"rice white-50 lb (enriched long grain parboiled rice (long grain rice, iron, ferric orthophosphate), thiamine mononitrate and folate), salt",False,False,False,False,False,False,False,False,False,False
